video_id,video_id_str,frame_count,model_nss_mean,model_nss_median,model_auc_judd_mean,model_cc_mean,model_sim_mean,model_kl_mean,baseline_auc_judd_mean,baseline_sim_mean,baseline_kl_mean,beats_auc_chance,beats_sim_baseline,beats_kl_baseline,nss_positive,cc_positive
657,0657,18,0.7120378610466618,0.697498658128154,0.787117373060505,0.1360065681288922,0.15509566108199568,2.662819850053374,0.5498060925542366,0.0936465523130983,2.9827850378260106,True,True,True,True,True
658,0658,15,1.8662446461411324,1.3612384933169306,0.8905539411023443,0.4151191496537893,0.3207390930606324,1.6359576598337628,0.5076900593876629,0.11680397172606585,2.69110836031983,True,True,True,True,True
659,0659,10,0.5892234137037796,0.4449698030793908,0.7696464183276771,0.13894875647565208,0.18839361142872374,2.3843059275754803,0.5541246642647792,0.12060252086534377,2.6681148428311254,True,True,True,True,True
660,0660,18,1.526857454709746,1.4161924526972387,0.8772045783644644,0.2886487805226494,0.215516154798909,2.1066408599324355,0.5599050676877025,0.09186599498607353,3.0001729070036856,True,True,True,True,True
661,0661,16,1.5811443676774988,1.509689090806215,0.8813461656926957,0.3350037429747172,0.2395349304489236,1.8274652888544434,0.5581720049303498,0.10576702214085612,2.793113128164982,True,True,True,True,True
662,0662,24,2.049521202076303,1.7875503200649245,0.9065787425331475,0.33128508664785433,0.22848583613811435,1.9599865054439913,0.5662214691410316,0.09903642744880266,2.9397609927890334,True,True,True,True,True
663,0663,18,1.3735874836321356,1.460126230287492,0.836428920519833,0.25739490562173034,0.22885194993367236,2.3929831598736158,0.5637371401887973,0.10883046178846262,2.8084797228462715,True,True,True,True,True
664,0664,20,1.8757544773143375,1.9087356355389062,0.9133020932789526,0.3699037199322649,0.2772638033057951,1.800761427876569,0.5549967744543756,0.08664850271933824,2.995714422117257,True,True,True,True,True
665,0665,18,0.5604371150759933,0.2965251183782366,0.8494118162469264,0.09972821798703659,0.13280572329951293,2.7459940364895834,0.5694255052409138,0.07726160209740976,3.2221994898844484,True,True,True,True,True
666,0666,25,1.4452306713626009,1.4594147643216793,0.867012942902453,0.30924370559224207,0.26395411181070083,1.9117395360981346,0.5254301343065255,0.11458693341071365,2.7195789260582455,True,True,True,True,True
667,0667,19,1.2047340506200124,1.1696409354703932,0.8043060392513136,0.301272704611604,0.249676812660805,2.1913395164138985,0.5657265258380846,0.11839635834167547,2.6870293799964453,True,True,True,True,True
668,0668,9,0.800264532435994,0.38433901333061815,0.7982274075309858,0.17255190153673722,0.20615145478801397,2.3473266343236996,0.5010377173364817,0.12365984946007218,2.599904186074231,True,True,True,True,True
669,0669,20,3.63535348461635,3.733214979187183,0.9484713441782535,0.5404994722076721,0.33308031188526854,1.4769912526009763,0.5373766092453747,0.08957258500819679,3.0992411230608505,True,True,True,True,True
670,0670,9,1.552066709705318,1.5487165815042143,0.9101759760283985,0.3489368718067905,0.2961049994757827,1.6609088228029514,0.5349269051771862,0.10758564986972391,2.7777657847862027,True,True,True,True,True
671,0671,19,1.9963224225509195,1.8694550751631307,0.8933547694470909,0.35129042105559977,0.27034976738842137,1.9106679306534773,0.5381371224052817,0.10583474956846026,2.8635111406220153,True,True,True,True,True
672,0672,12,1.6438229967228442,1.7740277177782344,0.8855567225967326,0.3119914003944643,0.21852225185011184,1.941663767103221,0.5130653173615863,0.0884259433254156,3.0363553692608973,True,True,True,True,True
673,0673,9,3.027729882512159,2.8868384854003266,0.935981556782926,0.4334816314731422,0.24182642420018136,1.837914237137147,0.5385655541805996,0.08745256168574127,3.1174005180296103,True,True,True,True,True
674,0674,26,2.310289384725334,2.1881573934282956,0.9034631435051179,0.4303659257187781,0.2961314712712204,1.7324750958102624,0.5432382378003182,0.0956658455602044,2.9370197555126762,True,True,True,True,True
675,0675,22,1.4208391532609086,1.2067865873699848,0.8536567441397381,0.2542789992940946,0.21668822480414232,2.2362350749378384,0.5475380624891928,0.10567605802134307,2.8392380894675537,True,True,True,True,True
676,0676,12,1.1213110173742724,1.3929938581151866,0.8430596795675719,0.24209267582986682,0.22216347109811987,2.2508132581604694,0.5579648984762273,0.10939353437619194,2.8136463950801773,True,True,True,True,True
677,0677,26,1.3577802853865484,1.4576661346234636,0.8531376898141336,0.2709489839951119,0.17621104930855938,2.310250509832144,0.5495092547563185,0.07899370765919696,3.10457072666099,True,True,True,True,True
678,0678,23,1.4903310152158866,1.5270604776186485,0.8770169180406642,0.31918628963742957,0.23703958739918737,1.9667877179609958,0.5238888074764154,0.10620271498418206,2.7973047674725176,True,True,True,True,True
679,0679,16,1.3192261497965823,1.1950238485695008,0.88306425705147,0.2681069545104192,0.2426909895202029,2.0171330352612853,0.5592572302921517,0.10078364210018834,2.850369847720062,True,True,True,True,True
680,0680,16,0.9103985270911384,0.8478649672201481,0.8074071424796068,0.18976229021906346,0.20455855626658442,2.2250373782073676,0.5454748659485545,0.12526194659361525,2.6276486992425934,True,True,True,True,True
681,0681,29,1.5276578273873382,1.3870734255479742,0.8806562026209627,0.26869215883462066,0.1974033983205391,2.1237579782250973,0.5380961436576631,0.08641694553962984,3.0863870080450666,True,True,True,True,True
682,0682,11,1.1769195248424276,1.2224495501099193,0.8539424420563563,0.22369939328009722,0.22243077274038853,2.097068020213182,0.5570898697518273,0.11420639859890293,2.709720559833465,True,True,True,True,True
683,0683,16,3.049562126646669,3.053963855212416,0.9171492389116609,0.5159756081240223,0.3457595030327099,1.552383756206621,0.5348364589242878,0.10051064816878447,2.9264019557337795,True,True,True,True,True
684,0684,14,1.110392129801062,1.1243542435734808,0.8276682183091586,0.22354364728846374,0.19612764112070777,2.2918216456908955,0.5288054982360345,0.10751967254552752,2.8120490495858905,True,True,True,True,True
685,0685,19,3.801265224884035,3.665398078221551,0.9585114492643501,0.6216723013730465,0.40058840170606275,1.2045862031409251,0.5412802531078391,0.09817879206094077,2.9755727168188337,True,True,True,True,True
686,0686,16,1.0656331107169787,0.6844175179144887,0.7907176941607243,0.24655363707625966,0.2427497063552275,2.070574251703225,0.5495428921265944,0.14256941847734295,2.4377159433060505,True,True,True,True,True
687,0687,24,1.8616609314129668,1.9444842353753393,0.8715929834719839,0.39958084037934194,0.2926540265739743,1.6957112829344858,0.5396673842616745,0.12394277435462864,2.6112014204583485,True,True,True,True,True
688,0688,26,1.4002307950177932,1.3879690836639234,0.8780718093276275,0.2645317212185003,0.2337943328626816,1.981623318671315,0.5338941287070068,0.10723135690435084,2.841796933062287,True,True,True,True,True
689,0689,11,2.6852201595673746,2.6062334529583957,0.9145945661864701,0.5035319684711295,0.30847131222278845,1.574205591008768,0.5391385712684754,0.09910203041201095,2.902587128973815,True,True,True,True,True
690,0690,10,2.2760734675452268,2.3730746193924745,0.8968695285248078,0.4194577007400781,0.3105950405305108,1.6383658101345262,0.5101194041084278,0.1198780075817065,2.7112554697141347,True,True,True,True,True
691,0691,12,2.1299532655766424,2.0109129303315054,0.9145430644683769,0.4269219010655401,0.29212758566611463,1.5815119623642728,0.5196240734610132,0.10509450175151419,2.8388375938294437,True,True,True,True,True
692,0692,43,1.5765793209363992,1.535236916032653,0.9017969279290973,0.26164364016389036,0.19005248407870062,2.1385740110798954,0.5416254997003126,0.0845805203842305,3.1195072630528062,True,True,True,True,True
693,0693,20,1.9117637416176314,1.8087991386924926,0.8883362827088958,0.374373825144873,0.26808195313994887,1.7938708982712537,0.5738818152211452,0.1049255322940547,2.8211437000498103,True,True,True,True,True
694,0694,14,1.016737764803462,0.9246634637020341,0.8571404242489372,0.22562556613606036,0.21753923265364428,2.0546006128603898,0.5275216714335244,0.11312125552487848,2.6981842451119036,True,True,True,True,True
695,0695,20,1.7349241759244491,1.6215455395511142,0.8466787567876288,0.30477859635609483,0.22009962537685662,2.0943790626682715,0.5757535855616718,0.10518500349291242,2.851845036008029,True,True,True,True,True
696,0696,19,1.8764155285585313,1.812430870416364,0.9019400809178557,0.33961979964887695,0.22653082515939899,1.9652732277763894,0.5566474614540523,0.0966222416151895,2.940593246316591,True,True,True,True,True
697,0697,20,1.8432108366855702,1.8712333152431504,0.904918159030375,0.3935744664705096,0.2673144199259712,1.6870072626493218,0.5474338904562807,0.10920274670915364,2.8077926266328506,True,True,True,True,True
698,0698,15,1.3501275180259533,1.2609577155158682,0.8591173847442334,0.31330026836092345,0.2635963009865289,1.8037199401525181,0.5480929075500643,0.12927294351537477,2.5933331040726517,True,True,True,True,True
699,0699,39,2.175120955051238,2.257118370656572,0.8883285995671949,0.3978568916813485,0.26891817429730935,1.881973660673198,0.5442418898058131,0.0969371921321045,2.9460963407746044,True,True,True,True,True
700,0700,15,2.0128297912872966,2.127246774797217,0.9199601342438853,0.3278387423981668,0.2081996521350041,2.0229025524998088,0.5396113520092699,0.08954349590805051,3.1100476991165267,True,True,True,True,True
