video_id,model_nss_count,model_nss_mean,model_nss_median,model_nss_std,model_auc_judd_mean,model_auc_judd_median,model_kl_mean,model_kl_median,model_kl_std,model_cc_mean,model_cc_median,model_sim_mean,model_sim_median,baseline_nss_mean,baseline_auc_judd_mean,baseline_kl_mean
0627,4,1.9055671215491645,1.952273832470111,0.652460186937788,0.899769971422446,0.9008382916969907,1.5356920623793084,1.5043738486939593,0.1570569937358596,0.4355080339926052,0.45540603656436157,0.291006607252554,0.2949852370758385,0.0,0.5473699719273714,2.6468089081023
0628,4,2.1586849430132973,1.9504757871938052,1.1402657646088012,0.9272207449639631,0.9245368961941136,1.6873429832944211,1.5979665393443923,0.32222000696297154,0.4075632674036492,0.39561384542736605,0.2544622204000374,0.27669420609780343,0.0,0.47159512716497043,3.0262962938004616
0629,4,0.6145022099365482,0.5280973087036382,0.401003211204924,0.8197521841563667,0.8164518967129111,2.624959825913722,2.764998912720362,0.3994567108638181,0.11832996169986262,0.09129484747543413,0.1391814005058808,0.12426781269380374,0.0,0.5558026500420823,3.1407096509156087
0630,4,2.236324771174997,2.209384543249609,0.8406271288569505,0.907348243566569,0.9027546907112907,1.571471710275243,1.6446274739321503,0.17307659833597075,0.48109305167697597,0.5040634204296386,0.33449845939776246,0.3386720778290493,0.0,0.5301222320774078,2.71171163515539
0631,4,3.7232949354060674,3.634331593567559,1.4887002844917614,0.9655662028105803,0.9738524609359458,1.3405742356621655,1.299688163910507,0.2931780457386946,0.6012850056418494,0.5923677432867729,0.3410403298647346,0.3566326281315775,0.0,0.6422404659704148,3.1925048413089194
0632,4,2.1175970306217895,2.3917823685960213,1.153601996343869,0.8853069687340447,0.9056128950050969,1.6642708413270941,1.3805525278601425,0.6674176987987387,0.4308495002869791,0.48964484351913184,0.31285025492342594,0.3510566585366205,0.0,0.5467559906172116,2.5616438524553224
0633,4,2.6643185076514793,2.800975719699913,1.3078955404906094,0.9399118350914097,0.9508619027423018,1.4878896098649181,1.4766103505126218,0.06250648957851246,0.4945741850469438,0.5096814861259278,0.3090106952115184,0.3026854847767434,0.0,0.5354833102992927,2.9449777892948963
0634,4,3.732830788125267,3.8714141460865,1.5458461251349578,0.9634496699714586,0.9650621061275627,1.5069316769623613,1.4741458944493955,0.17926661665339455,0.548895478804414,0.5890212706904774,0.2876039393132339,0.28358122030177124,0.0,0.4673490403906402,3.30401549680984
0635,4,1.4273858170991482,0.7156166727315465,1.7309084061113706,0.8037292101928153,0.7950972026915792,2.2832984465850963,2.5079246636280335,0.5416233080482104,0.2626836264649751,0.17371809507259794,0.19060796574531577,0.1784323724974984,0.0,0.5500807923019577,3.016346409385914
0636,4,4.275995495639739,4.504730581896013,1.2596957794800228,0.9259909337984933,0.9147017839723084,1.3595321847092063,1.2829804559119289,0.21834170519055007,0.6769880979080124,0.7057324430652313,0.36034999369714343,0.3535909646501303,0.0,0.5184304697879731,3.059114010485515
0637,4,1.4575699386232432,1.4769306940456337,0.05786084286189541,0.8778740998506611,0.8786425800847621,1.9033722288085948,1.9164238810269265,0.18655033168864768,0.3035948037071958,0.3057513128996243,0.22648071496380623,0.22871210086631136,0.0,0.5860261855811864,2.849031982789179
0638,4,-0.12511450643768124,-0.09926235686980774,0.08240954601024038,0.6686797510375734,0.6680752913445898,3.7004465839417398,3.6098290686428407,0.48687552469421885,-0.005188554272232333,-0.0010583885489478984,0.06252656979465239,0.0731010527704308,0.0,0.5167409360430234,3.49756927736811
0639,4,2.2793445253403792,2.358783563434294,0.6095383563838435,0.9387184499727281,0.9397681451612903,1.815002254529999,1.7274760783609948,0.35054998015776145,0.3952271755949905,0.4164705974884601,0.22839993689113366,0.24122525493057512,0.0,0.5383103216490754,3.156883155352959
0640,4,1.8927962071132447,2.014794195236498,0.7532533937735242,0.907902376616985,0.9190039233259542,2.4187421225492254,2.3763342326522596,0.1380882520099522,0.25807444704166405,0.2801375935638851,0.16303198963309884,0.16894339654932838,0.0,0.6271542376840772,3.4202341464999315
0641,4,0.7863898247230221,0.7551885274083094,0.24858661293126974,0.8065478452853538,0.8169431640649836,2.412170841071591,2.192181636624626,0.5520193969730266,0.14445803179091432,0.14891665168834972,0.16927980899801842,0.18155433435267837,0.0,0.59730972678537,2.6720056444326
0642,4,2.8381222733733362,2.8801583267420967,0.4337880371489101,0.956919127019846,0.9572205781248251,1.371005556027637,1.3671651362570982,0.137364002611004,0.5859757658010283,0.555340427276463,0.34725237253002167,0.3592453686282785,0.0,0.7156824924427122,2.712801322959311
0643,4,2.278219345317556,2.2395121044884085,0.6082928382672002,0.8958833183212449,0.9192078460492954,1.9277892430590864,1.8738912249717044,0.6059675459095248,0.4498759418041051,0.4662572305207219,0.2866745715900468,0.2957544191936382,0.0,0.4495500752156661,3.1709908689250343
0644,4,1.316617968724636,1.2766773783624874,0.9946417709971953,0.7852046507173347,0.7916886329751109,2.259908084585487,2.2362196496569924,0.5996034772382273,0.29910525653167197,0.30058737314038825,0.2127990599565126,0.18261803802297555,0.0,0.4792667849130245,2.851673517816517
0645,4,0.599865463316125,0.43226927038348945,0.9614160845818593,0.801437069118066,0.7903134176666498,2.802665258528699,2.6044724154011605,0.645742947934482,0.13263278900789854,0.13559292612878743,0.134693349205669,0.13381457479599684,0.0,0.546839549183465,2.946730430750735
0646,4,0.9469275683433162,0.853753023485919,0.5627028560946037,0.8492006101510904,0.827536863890977,2.419206674414675,2.3911142415433586,0.3984783037943244,0.17664069363258106,0.16242448992670452,0.15372094515514442,0.1430881415018318,0.0,0.5645580855184874,3.2852144120196534
0647,4,1.6802458744333184,1.8236740582072333,1.0658121910216414,0.81904807913097,0.8845336014308661,2.3488345647992563,2.303732721500455,0.3734426723070953,0.2931568539821626,0.23851662291144865,0.20491364131664525,0.16691489435173923,0.0,0.6002100692407051,3.052868356553989
0648,4,0.895380440839763,0.5471833072377028,1.1795906138933812,0.8270024885876327,0.8283302191424105,2.852067069432473,3.0441739156413226,0.8178439085496163,0.1339784359684704,0.04989082626311228,0.15221026997805764,0.12704599319369006,0.0,0.5276914536708327,3.147463450349285
0649,4,2.3217525050266405,2.4145499987616765,0.646515851790665,0.9095763466251132,0.9162632091359544,1.648255292421619,1.6816350353208591,0.15584426174140784,0.500279738946089,0.4835942687673266,0.27444435451977467,0.2765559385217955,0.0,0.5369951816952885,2.960790105922139
0650,4,0.7375700850484076,0.6519693640884088,0.48105160764250837,0.8210404287459074,0.804151498135774,2.325647584044669,2.353467375833997,0.3175231176085916,0.14476308152126421,0.13912420304511947,0.18040710999159926,0.1696296309809902,0.0,0.5157307597734924,2.7618057250177825
0651,4,1.0379433492202028,1.1448350662815616,0.81088754943193,0.816261463314252,0.8352870755506887,2.1091535445294944,1.8238421661326834,0.7605056596535067,0.28638465985374306,0.35015347921830525,0.254381334994065,0.2868902900308755,0.0,0.5846413667805853,2.611884682679589
0652,4,2.4519180575708788,2.1141169630958436,1.947290730906273,0.9121749165757752,0.9202258901384023,1.647509416229169,1.7825724383710657,0.6479216509531303,0.4281398124850758,0.43519930369865917,0.31051529060467126,0.26437873597388495,0.0,0.6013760395821619,2.851258347784067
